x,y,labels,doc_top,topic
4.4875927,9.934298,53,0,0
12.762167,8.65878,108,16,16
10.579773,7.280296,69,9,9
12.722955,9.970382,100,82,11
7.996492,6.81742,73,1,1
13.435184,7.6836715,62,12,5
5.2992043,6.4752007,38,5,13
5.632424,8.429655,89,48,3
6.761979,6.181028,23,94,13
11.025911,9.088629,105,12,5
4.3729944,12.517375,15,55,10
4.1410646,10.003031,53,0,0
11.793305,7.06833,94,18,5
5.2382483,10.734744,34,20,3
12.129747,10.596639,109,17,11
11.739805,6.329938,76,52,5
11.149735,7.1402793,85,44,9
8.326697,6.8847218,73,1,1
10.741191,10.004348,111,49,8
11.829696,7.096187,94,42,19
6.546712,7.9875865,77,3,2
6.537323,4.4483247,8,4,14
9.389171,5.015864,12,103,9
8.680693,8.293366,83,118,12
3.4827425,10.906476,53,10,4
5.771784,8.603645,87,38,3
5.839077,9.21949,55,19,15
6.07852,5.1035523,8,4,14
4.8681073,11.734869,13,8,10
3.5934079,6.6706915,4,2,7
9.085771,10.341877,22,67,4
4.474628,10.31051,53,0,0
11.802254,6.449707,76,28,5
12.064323,7.833711,90,16,16
3.242772,9.889383,53,0,0
8.260081,6.465032,73,1,1
9.891114,8.0418825,25,7,17
4.6487627,8.077676,75,6,18
4.40877,10.37857,53,20,3
11.9469185,6.4312224,76,28,5
5.0020967,11.428822,13,8,10
3.538214,6.3123093,4,2,7
7.0645237,6.116485,23,94,13
6.1610265,6.311803,38,64,4
12.987116,6.723267,61,113,0
13.291458,7.700995,62,12,5
5.1023436,6.6261334,38,5,13
6.7969885,4.53084,8,4,14
6.0915494,6.291952,38,5,13
8.235522,6.051626,73,55,10
10.56092,7.4261804,69,9,9
4.822214,11.632719,13,8,10
5.4654083,8.764052,88,37,3
8.591737,6.5919695,73,1,1
7.4882917,11.409634,21,35,6
4.22146,8.343614,75,6,18
5.1830974,13.144953,10,97,10
4.7548923,9.939155,53,0,0
4.0880356,10.607677,53,0,0
9.899957,8.598185,97,75,3
12.241118,10.650113,109,43,11
4.6669083,12.077729,13,8,10
9.257038,6.273663,52,66,12
3.7874136,10.176495,53,0,0
10.4221325,5.9880795,59,13,12
8.594412,4.754252,2,118,12
8.947036,9.846522,101,27,4
8.531406,6.6378007,73,1,1
6.568212,11.053654,20,45,6
4.5281034,8.496587,75,6,18
3.2434008,7.1125565,4,2,7
5.183613,6.671493,38,5,13
4.452019,9.921381,53,0,0
7.916233,9.759824,49,22,7
12.5656,7.8223605,78,100,17
8.991354,6.5670505,74,26,9
11.176302,9.661765,118,25,8
12.232955,9.876259,103,31,11
12.372564,7.5196857,78,14,19
4.667495,9.957844,53,113,0
7.8417315,12.03271,21,77,6
4.984898,11.9052305,13,8,10
6.837089,8.689866,79,54,2
4.221744,8.181498,75,6,18
8.659748,8.277344,83,19,15
3.490567,10.031986,53,0,0
6.467984,4.9328036,8,6,18
9.425534,9.840032,86,50,4
13.223325,7.3925834,62,58,19
9.177172,7.3607855,44,4,14
3.2875981,10.288347,53,0,0
10.030483,5.1639915,5,63,12
4.9100823,10.08754,53,53,0
4.55927,10.166041,53,53,0
5.3142414,10.611995,34,20,3
12.360371,6.4715085,54,21,5
5.698626,9.345805,55,0,0
4.9685297,9.717952,53,0,0
5.508446,6.6022134,38,5,13
7.4896283,11.958423,21,61,6
3.2795522,10.040634,53,102,15
6.9374337,8.462051,56,3,2
5.4675417,6.6611247,38,5,13
5.4835753,7.6834726,32,48,3
7.0811996,9.883291,28,2,7
5.2706385,8.126432,89,48,3
12.563642,7.6427155,78,14,19
4.9461255,11.402229,13,8,10
3.4786441,6.8497553,4,2,7
5.418583,6.228102,38,5,13
6.2986503,4.5810018,8,4,14
8.323107,8.153085,84,70,15
3.4261184,10.309852,53,103,9
9.540046,11.939157,1,107,2
7.3768883,11.033768,21,2,7
8.417965,9.198801,99,28,5
13.268622,7.990139,62,12,5
12.945958,6.432478,51,56,5
3.0304916,6.946347,4,2,7
5.2960734,6.40543,38,5,13
13.003663,6.3311667,51,56,5
3.854455,4.7881665,0,51,13
4.2414494,10.2263365,53,0,0
4.829218,11.915797,13,8,10
10.098772,7.6114674,67,81,12
3.723113,7.1509876,4,2,7
4.28261,10.058103,53,0,0
12.602236,7.574265,78,14,19
8.618944,9.463689,99,116,7
5.9348083,4.7453523,8,100,17
10.660641,7.111001,69,28,5
9.384111,9.818708,86,50,4
2.890218,10.032774,53,0,0
8.430667,9.442648,99,10,4
4.8238735,11.850611,13,8,10
11.00058,9.155833,105,47,16
8.196193,11.661556,21,24,6
9.586805,9.675356,86,10,4
8.938063,9.618491,101,3,2
8.219305,11.621975,21,24,6
5.2096643,9.921672,53,0,0
10.715722,9.839782,111,91,8
8.366484,10.084317,33,22,7
6.312752,4.7927885,8,4,14
4.885493,11.448941,13,8,10
5.003765,9.879176,53,0,0
6.347532,9.440707,81,15,3
3.3544393,9.804838,53,0,0
10.4688015,6.5357747,63,26,9
8.479803,6.371615,73,1,1
10.643399,7.486411,69,9,9
10.479766,6.5799074,63,26,9
7.8287063,6.9899297,73,1,1
7.602469,10.251058,39,22,7
3.2946389,7.1168694,4,2,7
4.5283804,9.963885,53,82,11
3.1467106,6.4519873,4,2,7
6.976647,8.393284,56,0,0
11.068944,6.039294,41,105,9
5.3121023,6.989227,38,94,13
9.603902,9.135672,98,43,11
3.3919547,10.65232,53,0,0
9.170061,5.7319345,27,72,12
10.783522,6.4783134,47,93,9
12.670448,6.56612,54,33,5
8.042832,6.9128137,73,1,1
5.9820704,4.896919,8,4,14
4.9825773,11.361864,13,8,10
5.8755965,4.7491493,8,4,14
5.977665,6.3660316,38,5,13
3.1377256,6.5110598,4,2,7
8.614618,6.738919,73,1,1
11.054595,6.066383,41,105,9
4.4822125,9.912958,53,0,0
13.196712,8.076472,62,12,5
5.842351,5.1583285,8,4,14
9.008438,8.049079,72,76,15
5.865647,4.613303,8,4,14
7.819223,6.3208256,73,1,1
4.15378,10.020021,53,0,0
3.5731661,6.2679944,4,2,7
13.421526,7.5368814,62,12,5
4.0968633,11.235951,31,53,0
8.476527,6.3304152,73,65,3
9.249886,7.243183,44,98,9
7.7175293,11.916365,21,77,6
8.522787,8.275032,83,40,15
8.766577,6.7751517,73,1,1
9.21413,10.285014,22,67,4
12.30705,10.479584,110,99,0
6.7873387,4.6677046,8,31,11
7.6162777,6.3716946,73,1,1
8.006108,9.764809,49,27,4
5.1809897,13.177879,10,97,10
6.454289,11.060113,20,45,6
3.784522,4.716519,0,51,13
7.3325214,11.858766,21,61,6
5.2708125,6.578087,38,5,13
3.680642,10.872771,53,0,0
4.0780764,9.899767,53,53,0
2.979202,9.934374,53,0,0
12.004194,9.609709,103,31,11
5.7864685,9.417951,55,34,3
6.063683,6.3410316,38,5,13
13.348577,7.7446165,62,12,5
3.3164365,10.509145,53,0,0
10.375106,6.6808586,63,26,9
12.578083,7.690794,78,14,19
3.4315486,10.088565,53,99,0
7.0043783,5.386582,6,104,4
7.959404,6.3833265,73,1,1
3.2524204,10.125594,53,101,0
3.5622199,6.406999,4,2,7
4.843254,11.826987,13,8,10
3.31861,9.724853,53,0,0
3.5510292,6.7369514,4,41,7
12.809932,8.72213,108,16,16
4.7737613,11.827886,13,8,10
8.800176,6.851266,73,1,1
5.195408,11.836249,13,8,10
3.6283932,9.931461,53,0,0
9.343467,9.778464,86,50,4
3.0795314,6.988775,4,2,7
4.8587627,8.107117,75,6,18
3.2854848,6.2881784,4,2,7
5.369953,12.53588,11,39,10
10.405874,7.3518696,69,9,9
4.5577016,8.035386,75,6,18
12.393568,6.378757,54,21,5
4.6201706,9.731717,53,0,0
3.5890372,6.2094417,4,3,2
5.072598,11.838203,13,8,10
12.410725,7.347535,78,21,5
6.6759477,4.6159124,8,4,14
5.441921,8.838398,88,8,10
10.497515,5.9889283,59,13,12
9.181581,10.512798,22,67,4
6.070142,6.6820784,38,5,13
7.339148,11.281525,21,35,6
5.2531834,10.630099,34,20,3
3.1214113,10.056971,53,0,0
13.141211,7.326067,62,69,19
9.11056,6.582917,74,1,1
4.615007,8.149133,75,6,18
4.1438527,9.750061,53,0,0
7.5087094,8.744523,45,15,3
5.293372,6.4220862,38,5,13
9.1994,5.4912267,27,72,12
3.3497665,7.3690124,4,0,0
7.4217334,10.8891,21,36,6
4.0906754,10.833049,48,53,0
4.2099943,8.2421875,75,6,18
7.679899,6.8496375,73,1,1
13.040974,6.337286,51,56,5
5.026554,11.869709,13,8,10
4.3819175,8.274186,75,6,18
12.427225,6.4373307,54,21,5
12.599923,6.4762974,54,21,5
8.41884,9.264708,99,27,4
10.411578,6.1438174,59,13,12
3.5410185,10.660918,53,0,0
12.38222,6.554859,54,21,5
3.5890996,10.641828,53,0,0
3.5323312,7.15009,4,2,7
3.735251,10.464284,53,0,0
7.3415284,11.286952,21,36,6
6.686374,8.4917965,79,3,2
8.124734,6.7150908,73,1,1
8.13915,6.18316,73,1,1
6.6722355,8.015776,77,54,2
7.655342,11.932001,21,71,6
13.148887,6.727931,61,33,5
11.81182,6.5909534,76,28,5
7.952511,6.3274674,73,1,1
3.3706298,7.449225,4,13,12
6.137005,4.7668924,8,4,14
4.9841347,9.821058,53,0,0
3.1119666,10.154712,53,101,0
6.4024777,8.458176,79,3,2
4.5141525,8.159068,75,6,18
7.5468597,11.818975,21,77,6
4.6298246,12.10136,13,8,10
8.50781,9.313028,99,10,4
5.3141317,8.9221325,88,75,3
7.2367544,9.346662,29,87,2
5.320114,6.492773,38,5,13
6.017863,6.38322,38,5,13
7.6072187,11.46493,21,35,6
11.82285,6.451503,76,28,5
7.989571,6.3263445,73,1,1
6.48592,6.910235,37,46,13
3.5356543,9.592967,53,45,6
5.40919,8.84821,88,37,3
5.550725,10.458579,34,20,3
7.034459,11.246705,21,36,6
6.0116787,6.6184864,38,5,13
7.508943,6.8388004,73,1,1
7.5159235,11.48336,21,35,6
4.9198413,11.755389,13,8,10
3.2802951,6.669669,4,2,7
7.7092085,7.094041,73,1,1
10.486411,7.3658404,69,9,9
3.7882624,4.71938,0,51,13
12.3873,8.355979,107,62,16
3.6350005,9.908755,53,54,2
7.936342,6.4015827,73,1,1
12.189222,10.84007,109,17,11
7.893233,11.904768,21,24,6
7.847595,6.9150677,73,1,1
4.371772,7.09978,4,78,10
3.0339937,10.887585,53,0,0
10.054151,5.1962075,5,63,12
12.560445,7.5193853,78,14,19
5.124114,9.768539,53,0,0
11.640354,9.308259,115,59,17
12.171311,9.939257,103,4,14
12.337182,9.65582,103,85,11
10.536138,10.4768,43,95,8
4.452411,9.839116,53,0,0
12.408045,10.352469,110,17,11
10.566749,7.228068,69,9,9
8.386898,7.0866084,73,1,1
7.342008,6.451719,73,1,1
5.8058476,8.653091,87,15,3
8.417027,11.086003,17,84,6
4.9484406,11.401509,13,8,10
10.521183,7.284765,69,9,9
8.251316,8.04993,84,4,14
5.7137094,8.470577,89,34,3
13.318972,8.298889,62,12,5
7.0942035,5.4282527,6,104,4
9.241233,7.2258024,44,73,9
3.5191019,9.828747,53,0,0
7.1015162,8.282451,56,3,2
6.5153995,11.0859,20,45,6
10.708728,9.914368,111,91,8
3.0958126,8.923533,16,114,0
9.868671,7.17863,58,89,9
4.2449603,12.538786,15,55,10
5.3210406,8.903255,88,37,3
9.045842,9.3754225,102,87,2
4.466567,10.028306,53,20,3
2.92164,10.06031,53,0,0
5.044985,9.508696,53,5,13
4.2474375,12.544864,15,55,10
11.750743,9.1743,115,32,8
13.160603,8.07321,62,12,5
7.830879,9.313603,57,4,14
3.704057,10.024552,53,0,0
12.008658,7.582791,90,7,17
11.932574,6.9678473,94,42,19
12.341438,9.64536,103,85,11
7.8381596,10.17535,39,84,6
9.332096,9.146771,102,27,4
13.461256,7.7973523,62,12,5
6.34949,8.425981,79,3,2
10.943117,9.756438,119,7,17
4.5902405,8.200451,75,15,3
5.846713,4.5993557,8,4,14
4.615123,10.025473,53,60,0
5.3880043,6.4414864,38,5,13
6.7626934,8.678487,79,3,2
7.055164,11.294078,21,36,6
7.1005454,11.302799,21,36,6
12.77238,9.18237,96,16,16
10.240145,5.9118195,59,13,12
3.7325065,6.4956408,4,2,7
11.023569,8.304486,70,29,17
4.2348204,12.560671,15,55,10
9.852343,9.395012,95,10,4
5.7875094,9.333331,55,75,3
11.74289,7.1158524,94,18,5
5.173974,6.306251,38,5,13
4.278001,8.163408,75,6,18
5.327768,10.4776945,34,20,3
5.2702236,10.635531,34,20,3
3.5422482,6.9220705,4,2,7
7.5709734,6.620021,73,1,1
7.367728,6.4917426,73,1,1
8.275789,6.0881915,73,1,1
10.190124,7.68885,67,73,9
5.361744,9.8352995,53,8,10
5.2315493,10.6227,34,20,3
4.702665,12.160241,13,8,10
5.260946,8.073105,89,6,18
7.6063356,6.894755,73,1,1
3.156702,7.0193634,4,2,7
11.92097,9.792622,103,31,11
11.91217,7.0160613,94,42,19
10.390028,6.1000752,59,13,12
3.247249,6.601006,4,2,7
5.1989613,9.848537,53,0,0
4.9554524,9.783198,53,0,0
9.770512,7.050618,58,89,9
3.2883592,9.835601,53,0,0
3.7314079,8.966629,19,60,0
5.149307,9.589161,53,20,3
2.992174,9.894261,53,0,0
5.4213285,6.5163565,38,103,9
4.6264744,8.074622,75,6,18
8.78897,6.912766,73,1,1
10.210443,6.1879463,59,13,12
8.195648,8.193492,84,10,4
6.237596,6.6347556,38,88,12
5.1540494,6.577045,38,5,13
7.679663,11.474295,21,35,6
7.770336,11.729483,21,35,6
10.077876,5.2250085,5,63,12
5.9208446,9.480848,55,45,6
4.299657,12.534737,15,55,10
3.429199,6.985127,4,2,7
9.62339,8.928725,98,7,17
5.416363,8.644613,88,6,18
10.513114,5.9411364,59,13,12
3.4110453,7.2374263,4,2,7
4.780247,11.919044,13,8,10
3.704614,6.6979547,4,2,7
13.239435,8.306427,62,12,5
7.968616,9.812948,49,68,1
8.492256,6.8064523,73,1,1
3.1865873,6.604027,4,2,7
4.745795,9.8702965,53,0,0
11.89242,6.539174,76,28,5
6.324,7.753182,65,54,2
5.255894,6.38103,38,5,13
10.672102,6.9056754,68,18,5
11.965821,9.078586,115,32,8
6.3114924,4.5672884,8,4,14
3.6399078,7.1554646,4,3,2
10.561536,6.2223434,59,111,9
10.951376,8.211748,70,29,17
3.4334943,10.607843,53,0,0
3.114775,10.756355,53,113,0
12.800024,8.69724,108,16,16
4.974115,8.353882,75,86,12
7.2471457,6.973203,73,118,12
4.80331,12.099515,13,8,10
6.537917,8.072444,77,96,2
11.908665,10.370337,113,11,8
9.100673,9.254012,102,10,4
3.2461908,10.01409,53,0,0
9.406276,4.933996,12,103,9
7.3759665,6.515158,73,98,9
4.89001,9.791884,53,88,12
7.442861,6.5034986,73,1,1
10.621778,9.847911,111,91,8
5.320369,10.597313,34,20,3
7.0923486,11.270914,21,36,6
8.119134,6.0080867,73,1,1
4.992597,8.252463,75,6,18
3.1384728,9.775742,53,0,0
11.158259,8.5850525,71,109,16
11.870831,6.99802,94,42,19
13.390667,8.187544,62,12,5
10.967861,8.197791,70,29,17
4.961958,11.294241,13,8,10
6.5962763,7.9510336,77,3,2
8.870992,9.267739,102,40,15
12.652824,7.8659744,78,14,19
4.928231,9.925977,53,0,0
4.2243977,7.9505615,75,6,18
4.237434,12.615558,15,55,10
9.299236,9.388067,102,27,4
11.284582,10.152965,114,25,8
4.5730934,12.0095,13,8,10
6.0451016,4.7967796,8,4,14
5.8675656,5.0791426,8,4,14
7.4754033,6.494024,73,1,1
12.539405,6.308359,54,21,5
5.3905835,10.560038,34,3,2
12.863395,6.3460646,51,56,5
2.7048364,10.390978,26,101,0
7.404082,11.865021,21,71,6
11.590583,9.227971,115,32,8
7.277994,6.6711764,73,92,1
5.39186,8.693694,88,37,3
12.702058,9.948734,100,82,11
12.974087,6.3215556,51,56,5
7.524251,6.637721,73,1,1
5.985039,4.7985067,8,4,14
5.8758883,9.989843,40,65,3
10.528002,5.770997,59,13,12
11.757154,10.49336,112,23,11
7.768105,12.090151,21,77,6
7.8465343,10.968677,18,115,6
9.17227,5.5192723,27,72,12
8.454619,6.9588456,73,99,0
13.529866,7.990673,62,12,5
7.7638316,6.2578053,73,1,1
3.2774935,10.560009,53,101,0
4.2516055,10.202438,53,0,0
7.911723,6.8784127,73,1,1
4.9618053,9.626392,53,41,7
8.4440775,7.0675693,73,1,1
5.3918295,8.766529,88,37,3
5.415495,6.575943,38,5,13
6.689758,4.5706644,8,4,14
4.1851497,12.155551,14,79,10
6.365146,8.527271,79,3,2
4.6008716,10.021595,53,0,0
12.669202,7.5129185,78,14,19
8.636051,6.8667564,73,1,1
4.581287,9.9723425,53,0,0
8.017438,9.782645,49,22,7
11.26711,8.532874,71,72,12
13.055266,7.1945577,62,6,18
6.9610114,6.4789963,46,68,1
7.6834073,11.343971,21,35,6
6.453402,9.2868185,81,57,0
7.625091,11.410497,21,35,6
4.5916705,7.735243,75,6,18
6.4704843,4.469899,8,4,14
7.775153,11.756382,21,35,6
7.419069,11.033873,21,108,7
3.0610092,10.819269,53,113,0
5.86071,4.6022325,8,4,14
4.7527795,12.044253,13,8,10
6.945495,6.0285506,23,94,13
4.6987085,12.983172,9,78,10
5.482917,6.39794,38,5,13
5.031623,11.646309,13,8,10
8.0471945,6.0477753,73,1,1
4.8972206,9.752137,53,0,0
12.068622,7.791046,90,58,19
4.250788,8.210937,75,6,18
3.3205185,10.032017,53,0,0
5.0570345,11.665397,13,8,10
4.888949,9.832405,53,0,0
7.427414,6.820977,73,1,1
8.638133,8.385168,83,19,15
10.49991,6.2028213,59,13,12
5.901891,8.745001,87,3,2
11.755753,9.134571,115,12,5
3.3777556,9.966005,53,0,0
5.098915,11.679172,13,8,10
7.3608046,11.787649,21,61,6
5.03953,9.628238,53,0,0
8.872888,5.7666554,35,88,12
13.360179,7.4655824,62,12,5
4.0065775,9.875987,53,0,0
5.1905932,10.470805,34,20,3
3.5917597,9.882381,53,0,0
6.7095222,8.188005,77,3,2
7.133502,11.964689,21,80,6
3.084982,6.3802977,4,2,7
9.467542,9.914726,86,50,4
4.819396,8.338685,75,59,17
7.4988375,11.306347,21,0,0
11.333252,10.021865,114,49,8
12.341237,6.352198,54,21,5
13.392421,7.5035768,62,12,5
7.89975,11.010837,18,115,6
7.8705187,6.4376073,73,1,1
3.8088226,4.774196,0,51,13
12.912782,6.3383927,51,56,5
8.208207,7.2132874,73,1,1
9.6653805,7.7199726,30,81,12
3.419904,10.623638,53,0,0
3.7025757,10.363403,53,0,0
4.0181937,10.019489,53,38,3
6.5350413,8.679018,79,14,19
5.397853,6.596658,38,5,13
10.013013,9.358498,95,50,4
7.8345118,6.973744,73,1,1
7.467509,6.379313,73,1,1
13.07083,6.961025,61,33,5
7.9234977,10.375519,39,27,4
8.039369,6.7206035,73,1,1
10.438926,6.288896,59,13,12
8.14856,4.5930014,3,102,15
6.6151376,8.070013,77,3,2
4.020317,7.21568,4,2,7
4.4047346,8.280868,75,6,18
5.4085436,6.607712,38,5,13
11.316538,9.53092,118,32,8
3.5045033,10.221103,53,0,0
12.157619,8.993499,115,32,8
7.475778,11.20095,21,80,6
12.425146,7.6754093,78,14,19
7.7366405,12.142849,21,77,6
12.460132,10.222771,110,31,11
11.686749,6.367937,76,28,5
5.906405,4.596672,8,4,14
7.7003736,11.35732,21,35,6
3.5966272,11.013633,53,0,0
5.183277,6.661718,38,5,13
3.2168834,10.256683,53,0,0
13.472392,7.663642,62,12,5
5.071666,9.827292,53,0,0
9.631945,7.5432544,30,7,17
11.420926,10.076581,114,25,8
6.8946524,6.416975,46,68,1
7.8506374,9.270393,57,34,3
6.5033135,11.040761,20,45,6
3.2173142,7.368937,4,2,7
3.8818974,7.1082835,4,2,7
3.2444677,9.860895,53,0,0
5.3667555,6.80419,38,5,13
10.978352,8.1288395,70,29,17
6.4688444,6.943566,37,46,13
4.8006845,8.135742,75,6,18
4.305505,9.738127,53,0,0
4.59241,8.463909,75,6,18
10.59427,6.2731833,59,13,12
10.641797,6.133339,59,13,12
9.595734,9.151903,98,10,4
11.389924,10.08926,114,25,8
5.342985,9.667719,53,0,0
3.199113,6.753261,4,2,7
2.9728367,10.032527,53,0,0
13.061159,7.3243833,62,69,19
11.0137615,8.173772,70,29,17
5.0676904,6.6546655,38,39,10
4.2777376,12.537973,15,55,10
7.9809623,6.0984964,73,1,1
7.19547,11.432246,21,36,6
7.7471466,6.6243057,73,1,1
5.6662693,8.138726,89,38,3
4.6458955,9.86974,53,0,0
4.528475,9.7352295,53,0,0
9.083245,6.624213,74,89,9
9.303675,10.692109,22,67,4
3.8248494,10.551706,53,0,0
3.2007203,6.4945936,4,2,7
5.2330437,10.634993,34,20,3
3.6681504,6.613303,4,2,7
6.386678,8.501269,79,3,2
5.2204766,11.666809,13,8,10
8.224184,8.03275,84,70,15
9.581119,9.064226,98,7,17
3.2711344,6.2052054,4,2,7
4.498226,10.006934,53,20,3
7.7002845,6.2348948,73,1,1
3.5856202,10.478474,53,0,0
5.733376,9.4018955,55,0,0
3.2713282,6.911397,4,2,7
11.139622,6.7636642,85,44,9
7.333022,6.7875047,73,3,2
10.6937895,9.794115,111,91,8
4.5960093,7.8372517,75,4,14
9.426934,9.799102,86,50,4
4.5669346,8.202153,75,6,18
8.417748,11.102231,17,84,6
11.857387,6.5466924,76,28,5
8.546356,8.8225765,60,116,7
8.307905,7.076112,73,1,1
10.527674,6.663108,63,26,9
12.500819,10.239587,110,82,11
8.199387,6.757331,73,1,1
7.4706187,6.7115703,73,1,1
5.3884954,6.496684,38,5,13
8.525,8.257885,83,40,15
3.6909509,6.3444176,4,2,7
5.140953,12.8020735,11,39,10
8.206446,7.0729885,73,1,1
7.1110187,9.810206,28,41,7
4.9356813,11.537364,13,8,10
5.3183885,10.728957,34,20,3
3.8329492,7.4065685,4,115,6
12.488676,7.5271387,78,14,19
3.0137887,6.388536,4,2,7
10.136763,7.6463385,67,73,9
4.1205416,12.090954,14,79,10
3.1917503,6.895238,4,2,7
8.608463,4.7547264,2,118,12
12.730192,9.857977,100,82,11
5.594875,6.750391,38,5,13
9.058101,6.6451187,74,1,1
5.378441,7.0414777,38,57,0
5.6458325,8.275459,89,38,3
7.9278975,8.46321,82,30,15
5.1591005,6.3135357,38,5,13
4.7458644,12.15217,13,8,10
3.5246634,10.036639,53,0,0
4.6489315,11.99081,13,34,3
4.053758,10.917208,48,53,0
11.189282,9.539869,118,11,8
10.58937,7.2022123,69,91,8
7.1659355,11.3456335,21,36,6
4.7262716,11.975598,13,53,0
7.391363,11.460762,21,35,6
6.467144,4.4559226,8,109,16
7.485098,6.724495,73,1,1
4.290112,12.539993,15,55,10
7.737133,11.606417,21,35,6
7.1849585,11.117302,21,36,6
4.258663,8.145505,75,6,18
8.848534,8.782675,60,40,15
12.191408,9.930599,103,31,11
5.0422215,11.755124,13,8,10
5.2150187,10.604222,34,20,3
3.3439138,10.237404,53,3,2
5.2799253,11.723381,13,8,10
6.377254,5.238535,8,4,14
7.567512,6.6520514,73,4,14
6.6512218,8.21011,77,3,2
7.1856475,6.963903,73,92,1
10.527247,5.7235327,59,13,12
12.394284,7.588623,78,52,5
3.6833286,9.643054,53,0,0
12.886026,6.3672447,51,56,5
4.6990232,10.185424,53,99,0
11.302185,7.2389684,85,9,9
4.4178414,8.167918,75,6,18
5.2720118,6.4487414,38,5,13
4.160485,12.176743,14,79,10
10.416714,6.536618,63,26,9
7.649549,6.2716875,73,96,2
9.244347,10.351065,22,67,4
4.628198,8.103564,75,6,18
6.5210967,4.752787,8,7,17
11.290603,7.1750236,85,56,5
3.8276055,4.731459,0,51,13
6.3607974,11.038464,20,10,4
8.147313,6.0954947,73,1,1
3.4539092,6.2614746,4,2,7
3.5657413,6.665186,4,2,7
2.9391975,9.998208,53,57,0
7.6010294,10.306519,39,22,7
5.201564,13.122602,10,97,10
4.649839,10.160466,53,0,0
11.767041,7.279568,93,23,11
7.4713583,6.4518237,73,1,1
7.6649284,11.454621,21,35,6
3.8937423,10.302314,53,0,0
5.0102305,11.411355,13,8,10
10.226905,7.6655254,67,73,9
3.5903168,7.3351974,4,22,7
8.199904,11.638768,21,24,6
3.5883496,10.872146,53,74,4
8.208904,6.504761,73,1,1
3.0522196,10.9036455,53,113,0
10.865822,6.4381394,47,26,9
8.656378,9.520039,102,98,9
11.058878,6.0135436,41,105,9
12.090089,7.0328803,92,42,19
7.490587,11.246836,21,36,6
6.3273444,5.0416794,8,4,14
7.9751716,9.866837,49,50,4
3.0057507,7.002085,4,2,7
3.3451226,9.800277,53,0,0
9.793046,7.6142855,30,83,8
4.4318094,8.325817,75,6,18
10.444196,6.0531874,59,13,12
4.590937,8.071477,75,6,18
7.405705,11.383644,21,117,6
8.626155,6.8977375,73,1,1
7.235093,6.905798,73,92,1
5.731133,8.304937,89,38,3
6.256384,4.8648906,8,4,14
3.5790462,9.889251,53,0,0
2.991591,10.865139,53,0,0
13.02076,6.858175,61,33,5
11.218219,10.208401,114,10,4
4.019612,9.964685,53,0,0
4.631728,8.011247,75,6,18
12.833716,8.67743,108,16,16
10.285239,5.947439,59,111,9
6.5460587,6.827947,37,46,13
7.6109943,11.956332,21,71,6
4.3830667,8.21871,75,6,18
11.866486,9.898584,103,31,11
3.5521848,6.2968187,4,2,7
10.94805,8.176738,70,29,17
7.4363885,11.469394,21,80,6
4.4640512,8.255447,75,6,18
3.9550378,10.24164,53,0,0
12.508382,8.767293,117,47,16
3.8941536,9.802423,53,3,2
12.021438,9.864857,103,59,17
7.6776614,6.8851614,73,1,1
10.6942835,7.220071,69,18,5
7.8243976,11.35182,21,77,6
11.313798,9.562259,118,11,8
6.428166,4.515594,8,4,14
8.145647,6.51392,73,1,1
9.016234,9.848657,101,73,9
3.3052287,10.590434,53,0,0
5.3707,10.554167,34,20,3
5.8807507,4.552082,8,4,14
5.919335,9.978647,40,65,3
6.7498183,4.52061,8,4,14
7.799943,11.399854,21,24,6
11.377736,9.492957,118,11,8
7.3157897,8.117578,56,108,7
11.401768,10.038675,114,25,8
3.0575895,6.11884,4,2,7
5.1026273,6.5853987,38,5,13
10.097444,7.638645,67,99,0
6.529824,9.344359,81,5,13
5.6797366,9.420753,55,75,3
5.457162,6.4893374,38,5,13
7.8159175,12.106686,21,77,6
6.6346183,9.018035,80,15,3
3.6013093,8.918235,19,60,0
11.24645,10.390004,114,25,8
8.363744,6.1128817,73,1,1
12.57908,6.55743,54,21,5
7.8481984,8.494667,82,30,15
4.270869,12.528186,15,55,10
13.139303,6.8117404,61,33,5
9.300307,9.793555,86,10,4
3.3506043,9.97828,53,0,0
12.1511,10.845484,109,95,8
12.175356,10.823825,109,17,11
10.070781,5.2440643,5,63,12
10.965113,9.735504,119,91,8
6.527427,7.8872924,77,54,2
3.6168957,6.240371,4,61,6
10.025132,5.218862,5,63,12
8.601655,4.7460938,2,118,12
3.4678745,10.893483,53,0,0
8.4024515,11.15565,17,84,6
11.5871315,10.644088,112,23,11
10.620629,6.108733,59,13,12
5.729342,9.327345,55,40,15
11.715278,7.3807483,93,18,5
7.8600984,9.544148,49,41,7
11.882457,6.417826,76,28,5
3.869683,6.7705483,4,2,7
5.1917105,10.025349,53,103,9
3.0431914,8.840304,16,19,15
7.8340936,9.321927,57,99,0
3.1345806,6.5964603,4,2,7
3.510753,10.292309,53,0,0
6.872997,6.429654,46,68,1
7.4611173,11.158106,21,80,6
6.0074735,4.9501805,8,4,14
11.195889,9.567825,118,7,17
8.057454,6.614236,73,1,1
7.213347,11.856413,21,80,6
13.041661,6.807327,61,33,5
3.4776158,6.3556347,4,2,7
10.265534,6.0113487,59,66,12
10.769254,7.365442,69,9,9
10.108109,5.2258053,5,63,12
7.5608835,8.64683,45,15,3
6.0773544,6.3307223,38,5,13
3.623467,7.0634394,4,2,7
