x,y,labels,doc_top,topic
7.2341986,9.198137,2,1,2
8.572926,4.1789565,2,15,4
8.242478,9.606229,2,14,3
10.68117,11.781666,1,1,2
7.5748773,8.333848,2,1,2
8.067534,7.2790055,2,4,7
7.0836163,8.617768,2,1,2
8.4331045,7.6643453,2,4,7
4.4663744,9.665695,2,8,5
8.329989,9.252117,2,16,10
7.5992084,9.456922,2,1,2
7.884447,8.76676,2,1,2
7.4922633,8.9660425,2,1,2
8.034438,9.534743,2,1,2
9.512482,8.31114,2,20,14
8.045026,9.654323,2,1,2
7.579026,9.418827,2,1,2
6.8970456,8.003613,2,7,9
8.240401,9.33037,2,1,2
7.3202496,9.024484,2,1,2
7.284481,8.316293,2,1,2
7.611194,9.326664,2,1,2
7.456277,9.358341,2,1,2
8.20458,8.44828,2,1,2
8.514767,8.470758,2,13,10
8.00621,10.361486,2,1,2
7.857553,9.648588,2,1,2
9.474334,7.6720424,2,23,14
7.3938165,8.211672,2,1,2
7.293697,8.600593,2,1,2
8.237929,7.9769206,2,4,7
7.629019,9.504727,2,1,2
7.345953,9.424368,2,1,2
8.931825,8.348657,2,1,2
8.086097,9.791269,2,1,2
8.270962,9.725293,2,1,2
7.7073336,9.4242115,2,1,2
8.280442,9.689339,2,1,2
7.9164596,8.702581,2,1,2
9.207689,8.561223,2,1,2
8.013006,8.7401,2,1,2
7.9305086,9.661757,2,1,2
8.364181,9.644748,2,11,6
8.354765,9.534954,2,11,6
8.025106,10.179257,2,1,2
8.009486,9.711397,2,1,2
8.340012,9.697714,2,1,2
8.162488,9.711238,2,1,2
10.832525,12.416638,1,12,13
7.5000157,8.805216,2,1,2
9.067314,7.4482584,2,1,2
7.254881,8.556418,2,1,2
7.1283607,8.45992,2,1,2
7.6810846,8.747744,2,1,2
7.309869,9.224099,2,1,2
9.495105,8.317442,2,20,14
7.831527,5.42394,2,11,6
8.589046,9.185638,2,1,2
7.879763,9.466699,2,1,2
8.570601,5.651751,2,13,10
7.312485,9.252358,2,1,2
7.8659763,9.182947,2,1,2
8.26916,9.483902,2,13,10
7.5093303,8.6369705,2,1,2
7.3504643,9.206286,2,1,2
7.915974,8.665892,2,1,2
6.7859235,7.929571,2,1,2
9.854298,8.0220585,2,20,14
7.294108,8.261762,2,1,2
6.7482386,7.035486,2,1,2
8.439296,9.6192465,2,1,2
7.8049173,8.721259,2,1,2
7.1817994,9.030752,2,10,3
7.945385,9.789664,2,1,2
7.1850815,8.433974,2,1,2
7.5893216,8.660976,2,1,2
7.265929,8.108999,2,1,2
8.092078,9.343288,2,1,2
7.5779676,9.226398,2,1,2
7.6888785,9.566057,2,1,2
8.326433,8.611465,2,1,2
7.8374624,9.387048,2,1,2
8.123654,9.608591,2,1,2
7.931024,9.472567,2,1,2
8.170404,9.744398,2,1,2
7.6986055,9.496593,2,1,2
7.209317,8.451656,2,1,2
7.785511,8.911155,2,1,2
9.574372,9.729368,2,9,8
8.029658,9.75994,2,1,2
8.176127,9.718374,2,1,2
8.638812,8.524546,2,1,2
5.172193,9.646774,2,21,5
8.113126,9.666993,2,1,2
7.2513757,9.447115,2,7,9
8.1158695,9.574003,2,13,10
7.3304863,9.367685,2,1,2
7.652441,8.870833,2,1,2
8.184014,9.685729,2,1,2
7.4298816,8.384545,2,1,2
7.46927,9.397794,2,1,2
6.619584,6.3795214,2,7,9
9.318273,8.404272,2,20,14
8.35323,9.466035,2,1,2
7.282234,9.568607,2,1,2
3.2810352,6.3492327,2,0,0
8.004183,9.577283,2,1,2
7.7090855,9.547462,2,1,2
8.29436,5.4175773,2,11,6
7.448381,9.347268,2,1,2
7.332357,7.952127,2,14,3
8.026268,9.763715,2,1,2
4.382327,9.3849325,2,21,5
7.531896,9.428689,2,1,2
7.9126506,10.1586685,2,21,5
8.310609,9.288687,2,1,2
7.9512944,10.363685,2,1,2
8.844751,8.000137,2,4,7
8.03997,9.72461,2,1,2
7.2375646,8.223374,2,1,2
9.57055,5.5449185,2,11,6
7.5917645,7.950168,2,1,2
8.531244,9.53496,2,16,10
8.073807,9.589566,2,1,2
8.075836,9.7458315,2,1,2
7.7661166,9.35731,2,1,2
7.9706407,10.222632,2,1,2
8.173303,3.968502,2,15,4
7.1266875,8.513348,2,1,2
8.412554,8.405099,2,1,2
7.4965963,9.433754,2,1,2
9.533443,8.485877,2,20,14
8.092474,9.579038,2,1,2
7.43543,8.80201,2,1,2
9.013869,8.60802,2,20,14
7.0526886,8.128261,2,1,2
6.263539,6.565512,2,7,9
8.269935,9.603349,2,11,6
7.0911794,8.375492,2,1,2
8.193363,8.159937,2,22,7
7.6709394,9.416139,2,1,2
6.9109893,7.7981086,2,22,7
7.9662952,9.661035,2,1,2
6.2363424,6.227908,2,12,13
9.447211,8.269379,2,20,14
10.59553,7.6109896,2,23,14
8.422129,9.5034895,2,18,6
8.556737,9.220922,2,1,2
7.9682736,9.853504,2,1,2
7.6713285,8.7657585,2,1,2
8.297629,8.579249,2,1,2
8.272487,9.584143,2,1,2
8.275799,8.314725,2,1,2
7.1653013,8.482734,2,1,2
7.7455297,8.990358,2,1,2
8.329018,9.695345,2,1,2
7.484104,9.250915,2,1,2
7.6266623,9.276084,2,1,2
6.9991565,7.8796306,2,7,9
7.778036,9.792974,2,1,2
8.285706,9.583913,2,11,6
7.9885244,8.236748,2,1,2
7.9916844,9.630947,2,1,2
7.5550437,7.092379,2,22,7
7.8657756,9.920257,2,26,5
8.085165,9.842694,2,1,2
8.831729,5.6943684,2,11,6
7.4613686,9.350441,2,1,2
8.262051,8.369498,2,1,2
8.010981,9.708204,2,1,2
8.31394,9.342545,2,1,2
7.2921443,8.549777,2,1,2
8.21801,9.468015,2,1,2
6.301065,7.3541985,2,1,2
8.077363,9.629776,2,1,2
7.4470587,9.469464,2,1,2
8.123775,9.276492,2,1,2
3.3071258,6.636353,2,0,0
8.308983,9.695662,2,1,2
7.6446633,9.419941,2,1,2
9.416682,6.1345096,2,13,10
7.3237867,9.293756,2,1,2
7.5750265,9.494636,2,1,2
7.9743314,8.69401,2,1,2
11.560701,8.2947855,2,2,1
7.322727,9.259957,2,1,2
8.03195,9.108729,2,1,2
7.3251886,9.196148,2,1,2
8.266848,10.598547,2,19,8
8.562069,8.499151,2,1,2
8.025587,9.692811,2,1,2
8.231135,8.120264,2,1,2
8.197177,9.756986,2,1,2
8.249873,9.570611,2,13,10
7.5520406,9.058897,2,1,2
8.318836,8.502631,2,11,6
7.336773,9.439197,2,1,2
8.215217,9.820722,2,1,2
8.049022,9.770129,2,1,2
8.340275,9.852755,2,13,10
8.025437,8.447145,2,20,14
7.4408307,8.428817,2,1,2
8.058808,9.806246,2,1,2
7.145833,8.511698,2,1,2
8.384237,9.447317,2,15,4
9.902989,8.037154,2,20,14
8.072787,9.526813,2,1,2
7.984313,9.771632,2,1,2
7.3889937,9.427205,2,1,2
9.346211,8.335784,2,20,14
8.1599,10.406463,2,19,8
8.024682,10.279573,2,19,8
9.307644,8.36552,2,20,14
7.374719,9.471011,2,1,2
7.633371,9.434277,2,1,2
8.14637,9.746737,2,1,2
7.485863,9.2723255,2,1,2
7.275794,8.985,2,1,2
11.460243,11.482479,1,13,10
7.852321,8.58739,2,1,2
7.240433,9.325796,2,1,2
7.6641884,9.459915,2,1,2
10.2653055,8.91041,2,18,6
8.820842,7.2861414,2,4,7
8.084555,9.048937,2,1,2
7.5156593,9.471944,2,1,2
9.4354315,8.18816,2,20,14
4.5456505,6.6040277,2,0,0
7.4376826,8.287004,2,1,2
7.2472124,8.16544,2,14,3
8.177213,9.730249,2,1,2
7.5012603,9.3256645,2,14,3
7.416177,7.9933033,2,1,2
7.837626,9.437509,2,1,2
8.246268,8.393347,2,1,2
7.9449654,9.7109585,2,1,2
7.757076,7.4218063,2,4,7
6.6239266,7.142525,2,2,1
7.738509,9.468971,2,1,2
9.209362,8.320242,2,20,14
8.117637,8.870625,2,1,2
7.8800488,8.586845,2,1,2
7.6277895,9.41089,2,1,2
7.64759,9.33023,2,1,2
8.262173,9.542292,2,11,6
7.0999455,8.492445,2,1,2
8.242523,9.670037,2,15,4
6.145151,6.611282,2,7,9
8.006888,9.603893,2,1,2
7.8795695,10.170598,2,8,5
7.6474986,7.96372,2,1,2
7.575943,9.120466,2,1,2
7.3376603,8.838165,2,1,2
7.230242,8.27181,2,1,2
7.406632,5.3200274,2,7,9
7.883875,8.701122,2,1,2
7.9951186,8.893656,2,1,2
7.3296213,9.254302,2,1,2
7.6250815,9.370685,2,1,2
8.154027,9.7043705,2,15,4
7.629298,9.296032,2,1,2
7.322126,9.343153,2,1,2
7.525541,8.615601,2,1,2
8.077612,8.7788105,2,1,2
9.356229,5.5904593,2,11,6
8.407544,5.027065,2,13,10
7.967928,9.612612,2,1,2
9.638957,8.200512,2,20,14
7.3624434,9.343251,2,1,2
8.063992,9.304321,2,1,2
7.5669227,9.386185,2,1,2
7.581488,8.613824,2,1,2
6.5877595,7.0667305,2,1,2
9.37049,9.838768,2,1,2
7.120826,5.6138144,2,13,10
8.270705,8.83871,2,1,2
7.5765944,9.323256,2,1,2
7.555483,9.351288,2,1,2
8.084435,9.707973,2,1,2
7.205169,8.253105,2,1,2
7.4762454,9.49744,2,1,2
7.336129,8.228865,2,1,2
10.105319,10.147536,2,9,8
8.092205,9.715134,2,1,2
8.140962,9.778427,2,1,2
7.9504175,9.5766115,2,1,2
8.152755,9.760134,2,1,2
9.404955,8.52898,2,1,2
8.454349,8.492466,2,1,2
7.9945426,8.57278,2,1,2
7.762962,9.412125,2,1,2
7.7262754,8.713226,2,1,2
7.173206,8.39449,2,1,2
7.2747684,9.242975,2,1,2
7.8870363,9.443276,2,1,2
8.31724,8.736456,2,1,2
8.135809,8.715608,2,1,2
9.8277445,7.775949,2,20,14
7.30276,8.387326,2,1,2
8.210134,9.600333,2,1,2
8.035623,10.147677,2,1,2
2.577456,7.103577,2,6,11
8.227371,9.572824,2,1,2
8.13472,8.926588,2,1,2
8.194786,8.985899,2,1,2
7.927262,9.762761,2,1,2
7.6072683,7.9164596,2,1,2
8.085165,8.860681,2,1,2
7.307371,9.315566,2,1,2
7.530483,9.419059,2,1,2
8.208027,8.518016,2,1,2
7.8511662,9.569713,2,1,2
9.461182,7.5767674,2,20,14
7.652031,9.379388,2,1,2
9.974406,10.190797,2,9,8
8.073946,10.318714,2,1,2
4.4076343,9.551512,2,21,5
7.316666,8.361138,2,1,2
7.797306,9.592047,2,10,3
7.4660773,9.350325,2,1,2
7.6375237,9.329972,2,1,2
7.532232,9.343045,2,1,2
8.013887,8.843965,2,1,2
7.573564,9.625062,2,1,2
8.1443615,9.76828,2,1,2
7.722667,9.395884,2,1,2
8.149561,8.877083,2,1,2
8.148393,10.437293,2,15,4
8.48059,4.189633,2,15,4
8.028733,8.465716,2,1,2
5.5426054,6.259564,2,0,0
8.029079,10.242522,2,21,5
7.237469,8.480109,2,1,2
7.563414,8.7801285,2,1,2
9.733559,9.505638,2,9,8
5.477756,9.457049,2,21,5
7.960643,9.54222,2,1,2
8.10372,9.746166,2,1,2
7.5561156,9.345849,2,1,2
7.3032227,9.397181,2,1,2
7.8205795,9.505304,2,1,2
8.179774,9.696414,2,1,2
7.9257236,8.689358,2,1,2
7.657079,8.016807,2,1,2
7.865023,9.403546,2,1,2
8.0389385,8.853179,2,1,2
8.015637,9.603788,2,1,2
8.078027,9.718821,2,1,2
8.182606,9.69114,2,1,2
8.231497,9.587767,2,1,2
7.932598,10.324527,2,19,8
7.959326,8.557582,2,4,7
7.882809,7.213172,2,22,7
7.9678316,10.260604,2,1,2
9.625113,8.101297,2,20,14
9.240192,9.172118,2,1,2
8.188287,9.261561,2,1,2
7.2653155,8.36098,2,1,2
7.858248,8.729828,2,1,2
8.360289,3.472457,2,7,9
7.2173004,9.170081,2,1,2
11.528333,7.997823,2,22,7
7.4753413,8.332477,2,1,2
8.357578,8.428827,2,1,2
7.9318566,9.606024,2,1,2
7.6176314,9.333248,2,1,2
7.1462297,8.826984,2,1,2
7.5920067,9.486017,2,1,2
8.030279,9.819741,2,1,2
8.184555,9.668859,2,1,2
7.9583993,8.540667,2,22,7
7.40729,9.334762,2,1,2
2.6277275,6.813128,2,0,0
7.9570355,10.171551,2,1,2
8.060247,9.771566,2,1,2
7.540984,9.449044,2,1,2
7.649521,8.63992,2,1,2
7.8077073,8.936197,2,1,2
7.2744303,8.525555,2,1,2
8.185176,8.650884,2,1,2
7.635591,9.571004,2,15,4
8.13649,9.760402,2,1,2
9.147959,8.5386,2,20,14
8.117129,9.396171,2,1,2
7.2851305,9.290229,2,1,2
7.5049076,9.236616,2,1,2
7.390407,8.636682,2,1,2
7.923786,9.414333,2,1,2
7.613056,9.155596,2,1,2
8.273502,10.488727,2,21,5
7.6745806,6.7059145,2,1,2
7.60681,9.397299,2,1,2
8.14286,9.016297,2,1,2
8.299799,8.6360655,2,1,2
8.299934,7.853148,2,4,7
6.9980702,8.748887,2,1,2
7.6103773,9.399695,2,1,2
7.489765,9.47738,2,1,2
8.048016,8.519808,2,1,2
7.3220897,8.368868,2,1,2
8.936087,6.3077664,2,3,4
7.4360237,3.5489106,2,14,3
7.767617,9.308167,2,1,2
7.527182,9.265471,2,1,2
8.156546,8.813828,2,1,2
8.03077,10.218495,2,21,5
7.3502526,9.185719,2,1,2
8.134362,9.721909,2,1,2
9.241233,6.3573465,2,13,10
10.526944,8.607042,2,16,10
8.103411,8.767256,2,1,2
8.233495,9.603938,2,1,2
10.084101,10.402368,2,9,8
7.25732,9.431161,2,7,9
8.262424,9.872769,2,1,2
8.054572,7.135887,2,4,7
7.568046,8.343444,2,1,2
7.396381,9.297917,2,1,2
7.9345217,4.272346,2,7,9
7.272776,9.093964,2,1,2
7.085553,8.306932,2,1,2
7.7280073,8.729219,2,1,2
7.38691,9.372028,2,1,2
7.279126,9.194515,2,1,2
7.358646,9.348521,2,1,2
10.189374,10.229883,2,9,8
7.031661,8.100161,2,1,2
7.3536515,9.247068,2,1,2
8.494611,9.495866,2,18,6
8.218998,9.452835,2,1,2
7.30299,9.124612,2,1,2
8.221277,9.57463,2,1,2
7.849714,10.267425,2,1,2
9.269161,8.299455,2,20,14
7.8379316,10.177121,2,1,2
8.079123,10.404545,2,21,5
7.622764,7.809626,2,22,7
7.8669605,9.483587,2,1,2
8.052705,10.165578,2,1,2
8.2287245,10.013549,2,2,1
8.01341,9.445956,2,1,2
5.681371,11.310937,0,7,9
7.85305,8.979801,2,1,2
7.1153708,9.244343,2,1,2
8.005197,10.268035,2,1,2
7.791209,8.641929,2,1,2
8.191506,9.786365,2,1,2
8.228126,8.505355,2,1,2
8.125722,9.732261,2,1,2
7.269509,8.981283,2,1,2
9.436985,9.668522,2,9,8
8.2027235,8.904137,2,1,2
7.6316576,7.6923757,2,4,7
7.5003858,8.766061,2,1,2
7.974907,9.495777,2,1,2
7.3930516,8.605992,2,1,2
7.352429,9.263186,2,1,2
7.783614,9.381976,2,1,2
8.0259,9.519938,2,1,2
7.8488097,8.64257,2,1,2
7.5153856,9.209069,2,1,2
8.209864,9.551192,2,1,2
7.5117245,9.309203,2,1,2
4.0612364,9.452938,2,8,5
8.173067,9.641434,2,1,2
7.9930463,9.785334,2,1,2
6.846901,8.2425995,2,1,2
7.413712,9.177098,2,1,2
7.504413,9.631581,2,1,2
8.02315,8.862235,2,1,2
8.2798195,9.604924,2,1,2
7.6527376,9.063756,2,1,2
7.4905834,9.318998,2,1,2
8.0102415,10.406101,2,1,2
8.262614,8.737396,2,1,2
8.043006,8.826463,2,1,2
7.381321,9.288467,2,1,2
7.6981363,8.778636,2,1,2
7.456023,9.06592,2,1,2
7.2618656,9.505614,2,1,2
7.2290773,9.213112,2,1,2
6.831115,6.9657373,2,1,2
7.566918,9.419228,2,1,2
10.545331,7.631083,2,23,14
8.047101,10.1869955,2,1,2
8.434431,9.6130905,2,11,6
7.6695113,7.882483,2,4,7
8.075825,9.716998,2,1,2
7.6448107,9.392998,2,1,2
7.380715,9.373273,2,1,2
7.996734,10.28861,2,1,2
7.5953317,8.853775,2,1,2
8.084642,9.648847,2,1,2
7.740229,9.474614,2,1,2
8.160615,8.943532,2,1,2
7.2801156,9.339946,2,1,2
7.6290827,9.446525,2,1,2
7.282616,9.338867,2,1,2
9.186993,8.383365,2,20,14
8.28637,9.838626,2,9,8
11.165897,8.470774,2,15,4
7.246068,9.205375,2,1,2
3.6771636,7.1049724,2,1,2
7.9639754,9.522724,2,1,2
7.415948,9.449626,2,1,2
7.4167776,8.535354,2,1,2
8.351822,8.431417,2,1,2
7.582091,9.3189535,2,1,2
7.8315434,9.417245,2,15,4
11.798077,11.674608,1,12,13
8.936429,7.3221874,2,1,2
7.812252,9.533639,2,1,2
9.217455,6.2625494,2,13,10
8.561164,8.518358,2,11,6
7.4291162,9.22663,2,1,2
8.0861845,7.7060966,2,4,7
7.5060706,8.920334,2,1,2
8.035986,9.772874,2,1,2
7.394107,7.0308495,2,22,7
7.582575,9.205663,2,1,2
8.176481,9.480473,2,1,2
8.136025,9.891763,2,1,2
8.128524,9.898265,2,1,2
7.307111,9.34554,2,1,2
7.7653403,9.34225,2,1,2
7.100965,8.20647,2,1,2
8.257769,9.671212,2,11,6
7.44182,9.191231,2,1,2
7.2914677,9.002253,2,1,2
7.9160275,8.699055,2,4,7
8.033613,9.723218,2,15,4
7.7116184,7.772336,2,4,7
8.281208,5.724167,2,11,6
7.111967,9.048513,2,1,2
7.257228,8.407442,2,1,2
7.7865314,9.362427,2,1,2
8.113625,9.801605,2,1,2
7.2870526,5.971913,2,4,7
7.364834,9.309905,2,1,2
8.213979,8.828478,2,1,2
7.4406977,8.493664,2,1,2
7.2094517,8.144837,2,1,2
7.442132,8.287665,2,1,2
7.6470976,8.372662,2,1,2
7.8575425,8.836504,2,1,2
9.586454,7.7297153,2,23,14
6.6842475,6.9636464,2,4,7
7.6699476,8.949276,2,1,2
7.3132734,9.443072,2,1,2
8.18068,9.851905,2,1,2
10.472997,7.6919074,2,20,14
7.361429,8.530345,2,1,2
8.112153,9.678997,2,1,2
7.416029,8.045127,2,4,7
9.586391,7.7870083,2,23,14
7.74049,8.145076,2,1,2
8.141973,8.653766,2,1,2
7.4788957,8.728024,2,1,2
8.460196,8.42985,2,1,2
9.430093,9.238086,2,1,2
8.135136,9.852263,2,1,2
7.628051,9.419767,2,1,2
8.067536,10.254949,2,1,2
3.5600815,9.045926,2,8,5
4.607155,6.607276,2,0,0
4.616341,8.1874485,2,26,5
3.9771504,9.538447,2,8,5
4.5082545,8.616609,2,26,5
4.693598,7.620607,2,24,0
3.529838,6.780336,2,0,0
3.8896863,8.627092,2,8,5
3.6936784,8.848036,2,8,5
3.5570047,6.3819385,2,0,0
3.344619,7.0076885,2,24,0
6.137373,6.4741774,2,7,9
3.86068,6.597885,2,0,0
6.049095,6.5290327,2,7,9
6.4878297,6.5617304,2,7,9
3.861787,9.454882,2,8,5
3.2536178,8.961705,2,8,5
6.0616145,6.439782,2,7,9
6.243702,6.563775,2,7,9
6.7747464,5.7706122,2,14,3
3.9402404,8.801756,2,8,5
3.6605325,6.775451,2,0,0
3.320555,8.470304,2,8,5
4.6776466,8.613709,2,26,5
3.6804807,8.510603,2,8,5
4.455248,9.326033,2,8,5
3.7691724,8.006451,2,8,5
3.6910954,8.731238,2,8,5
5.109272,6.421151,2,7,9
3.4126203,6.599057,2,24,0
3.8578596,7.7233257,2,24,0
3.3423984,8.05307,2,17,0
3.747519,6.7362866,2,0,0
8.447941,5.2992415,2,22,7
3.1632824,8.365595,2,8,5
3.8715775,7.8933425,2,24,0
4.015779,7.6425123,2,24,0
3.189669,8.811764,2,8,5
4.629676,6.4985695,2,0,0
3.8073013,6.9713736,2,0,0
3.417056,6.8493342,2,0,0
10.291709,6.807227,2,18,6
3.615553,8.774419,2,8,5
3.5546951,6.682977,2,0,0
4.081749,8.8255005,2,8,5
3.2915597,8.212235,2,17,0
3.8918912,8.525505,2,8,5
3.9488418,8.450698,2,24,0
3.4095976,9.059273,2,8,5
4.435213,8.061895,2,24,0
7.039846,5.474963,2,14,3
3.7453587,9.4626875,2,8,5
3.9384367,7.0458336,2,0,0
3.5284014,8.752924,2,8,5
3.81047,9.372142,2,8,5
3.3252263,8.966519,2,8,5
5.8477345,7.392518,2,7,9
3.7218528,8.714371,2,8,5
6.2851834,6.436685,2,7,9
6.1877866,4.897597,2,10,3
3.3871584,9.13331,2,8,5
6.3435345,6.4316993,2,7,9
3.536713,8.833767,2,8,5
2.8790324,6.596053,2,0,0
3.6652749,8.572666,2,8,5
4.1701293,9.449541,2,8,5
7.364684,6.9698477,2,22,7
4.024623,7.2296934,2,24,0
4.0531373,9.387251,2,8,5
7.4036117,5.68928,2,7,9
3.4509044,8.882785,2,8,5
5.890634,7.6389327,2,9,8
3.7184732,8.682925,2,8,5
4.6961083,7.7532725,2,24,0
3.9363308,8.180858,2,1,2
6.6867843,6.9414883,2,7,9
4.191859,8.980094,2,8,5
3.6060848,8.444668,2,7,9
3.3178248,9.114482,2,8,5
4.26538,6.871354,2,0,0
3.567609,8.9271145,2,8,5
5.2212906,8.368015,2,8,5
5.209334,8.364134,2,22,7
3.6781151,9.444986,2,8,5
2.3527114,7.0400624,2,6,11
6.718391,6.8634067,2,7,9
3.5144594,9.0553665,2,8,5
3.7829406,8.0187645,2,8,5
6.1732063,6.354139,2,7,9
4.07256,8.624754,2,8,5
3.6682417,6.9503264,2,0,0
3.362448,9.050348,2,8,5
3.6289055,9.34828,2,8,5
7.6248217,8.188984,2,12,13
4.0182824,9.473461,2,8,5
3.7938244,8.773546,2,8,5
3.825532,6.908453,2,0,0
3.7574747,8.63894,2,8,5
3.3997536,6.4020467,2,0,0
6.991194,8.413725,2,1,2
3.7544212,8.90387,2,8,5
6.0147166,6.0905952,2,7,9
3.7289338,8.63604,2,8,5
6.5251045,6.4743357,2,7,9
5.403813,6.941226,2,7,9
3.5459337,6.6854334,2,0,0
3.3084614,8.637562,2,24,0
4.6481514,6.197669,2,0,0
3.2921329,8.89205,2,8,5
3.5020049,8.5518465,2,8,5
6.283414,4.8840938,2,7,9
6.2956076,6.3062634,2,7,9
3.772366,8.921848,2,8,5
3.3115966,8.439353,2,8,5
6.1255155,6.475815,2,7,9
3.753902,6.9693055,2,10,3
3.6618102,6.2637196,2,0,0
3.635208,8.579727,2,8,5
3.6482973,9.039085,2,8,5
6.26168,6.4469066,2,7,9
3.2936337,8.985811,2,8,5
6.7616262,4.7112503,2,7,9
3.9359736,6.026987,2,0,0
3.4680347,6.9877777,2,0,0
3.4327736,8.302707,2,8,5
5.9006653,6.9082856,2,7,9
3.5127528,8.322358,2,17,0
3.5455582,8.757843,2,8,5
3.2775097,8.820564,2,8,5
4.1586995,9.41113,2,8,5
7.3775153,6.877069,2,22,7
3.7083344,9.042329,2,8,5
4.735031,7.7485647,2,24,0
4.730336,6.721507,2,0,0
3.6010914,8.409233,2,8,5
4.201827,9.363494,2,8,5
5.802441,6.629221,2,7,9
6.5519414,6.622468,2,7,9
3.310622,8.817587,2,8,5
4.800423,6.4476724,2,0,0
8.4845915,5.817249,2,11,6
3.7062426,9.383009,2,8,5
4.3678102,6.1341605,2,14,3
3.771495,9.132069,2,8,5
3.7405815,8.465031,2,8,5
6.3480134,6.5104675,2,7,9
5.154731,7.0027413,2,7,9
3.7653303,8.862821,2,8,5
3.3096983,8.954706,2,8,5
4.12895,9.553972,2,8,5
3.8560781,7.7451115,2,24,0
3.6726313,7.1044297,2,6,11
4.502809,9.746715,2,19,8
6.4351954,5.3101397,2,7,9
5.8630977,11.367461,0,5,12
3.7245274,9.424477,2,8,5
3.514566,8.727455,2,8,5
3.4168322,8.898588,2,8,5
3.1049912,8.5626745,2,8,5
3.765602,6.8354053,2,0,0
3.2904153,8.712413,2,8,5
3.0758471,8.770978,2,8,5
6.512574,6.1016865,2,22,7
3.8872135,8.208892,2,24,0
3.276613,8.495114,2,8,5
6.0253925,6.1954603,2,7,9
5.1385646,7.0598793,2,13,10
4.9283676,7.01016,2,14,3
3.3825278,9.021222,2,8,5
6.268689,6.3356457,2,7,9
4.7143946,8.230602,2,24,0
4.1520205,9.395863,2,7,9
3.5035076,6.5866446,2,0,0
3.3403277,8.605527,2,8,5
3.7401335,9.025481,2,8,5
3.6872332,8.703986,2,8,5
3.9210796,9.221785,2,8,5
3.8094816,8.880764,2,8,5
3.040651,9.016918,2,8,5
7.2136836,6.764491,2,22,7
4.746545,7.6993027,2,24,0
3.9043086,8.775462,2,8,5
4.567839,6.552106,2,0,0
3.8003263,8.729099,2,8,5
3.369988,8.797706,2,8,5
3.3543866,8.536656,2,8,5
3.5099754,8.463877,2,8,5
4.747237,6.7187486,2,7,9
7.7470455,6.0496492,2,4,7
4.060205,9.074484,2,8,5
4.758065,8.630841,2,26,5
3.3443708,8.622069,2,8,5
3.7523587,9.011368,2,8,5
9.570957,8.287193,2,20,14
6.120914,7.1221557,2,7,9
6.983768,4.796298,2,14,3
3.4092965,8.825876,2,8,5
3.8305116,9.313826,2,8,5
3.6212323,9.213439,2,8,5
6.901309,7.8692703,2,7,9
3.2597284,9.05155,2,8,5
3.8356721,9.381725,2,8,5
3.812292,8.696039,2,8,5
4.7637634,6.2761564,2,18,6
10.144386,6.453414,2,18,6
4.365423,6.271162,2,0,0
3.9065113,9.166512,2,8,5
3.6844237,8.988865,2,8,5
3.7868786,8.789866,2,8,5
3.8057542,9.090737,2,8,5
6.0644894,6.405999,2,7,9
3.761173,9.448195,2,8,5
4.2992506,8.6950035,2,26,5
3.183744,8.513796,2,0,0
10.194501,6.566538,2,18,6
3.071167,8.6399355,2,8,5
6.211128,6.506305,2,7,9
3.380189,8.263415,2,8,5
4.628487,6.6923914,2,7,9
3.8078744,9.311742,2,8,5
3.9898837,9.496972,2,8,5
6.184567,6.476375,2,7,9
8.878691,8.225852,2,1,2
3.7375197,6.6193204,2,0,0
3.2133355,8.828361,2,8,5
3.3960311,8.619772,2,8,5
5.117127,7.6839104,2,24,0
3.6380165,8.771592,2,21,5
4.1396723,9.430576,2,8,5
4.178378,9.569288,2,8,5
3.7382665,8.408468,2,8,5
3.9095716,6.1823187,2,0,0
3.6353183,7.2153044,2,0,0
3.6009953,8.481371,2,8,5
5.002318,8.201219,2,24,0
3.529556,8.523802,2,8,5
3.5843115,8.4302635,2,17,0
4.6871414,7.383249,2,7,9
3.8149536,8.618308,2,8,5
3.6273024,6.199659,2,24,0
6.2888136,6.1646137,2,7,9
3.4666023,8.503532,2,8,5
4.9299407,7.786449,2,24,0
6.2528,6.4331784,2,7,9
3.905174,7.629226,2,24,0
7.6585526,7.129398,2,22,7
4.4577336,6.293974,2,0,0
3.7966437,9.411341,2,8,5
2.531267,7.187928,2,6,11
3.7224133,6.9067793,2,0,0
3.4117723,8.542287,2,8,5
6.589415,5.928846,2,10,3
4.26912,6.5291953,2,0,0
6.360407,6.511014,2,7,9
5.908693,6.675447,2,7,9
3.4794402,9.114869,2,8,5
2.254931,7.1005106,2,6,11
5.8694487,5.352473,2,10,3
3.7515888,9.154626,2,24,0
3.998291,9.39042,2,8,5
3.7973328,9.209195,2,8,5
6.305797,6.702328,2,24,0
3.3830914,9.106141,2,8,5
3.7594814,9.401677,2,8,5
3.795893,6.3094196,2,0,0
3.9294636,7.5892525,2,24,0
6.7567697,6.451111,2,7,9
3.2966573,8.645283,2,8,5
6.381273,6.7178426,2,7,9
3.9094143,9.450547,2,8,5
4.0726957,8.585254,2,8,5
4.9424543,8.239235,2,24,0
4.0307245,6.306765,2,0,0
3.2706728,8.957896,2,8,5
3.729574,8.736346,2,8,5
3.529262,8.533905,2,8,5
6.950346,7.728162,2,1,2
3.9066136,7.3106523,2,24,0
3.4730666,9.057698,2,8,5
